review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-12-18,CRM,2.36,26165.56,1107095.76,77.79,0.01,15
2024-12-18,CRWD,3.18,35182.73,1107095.76,77.79,0.01,15
2024-12-18,GOOGL,1.97,21797.91,1107095.76,77.79,0.01,15
2024-12-18,META,2.14,23686.65,1107095.76,77.79,0.01,15
2024-12-18,MSFT,5.69,62962.46,1107095.76,77.79,0.01,15
2024-12-18,NOW,3.46,38356.24,1107095.76,77.79,0.01,15
2024-12-18,NVDA,4.84,53559.22,1107095.76,77.79,0.01,15
2024-12-18,PLTR,10.18,112739.04,1107095.76,77.79,0.01,15
2024-12-18,QCOM,5.13,56836.34,1107095.76,77.79,0.01,15
2024-12-18,SPY,31.9,353210.78,1107095.76,77.79,0.01,15
2024-12-18,TSLA,10.57,117052.2,1107095.76,77.79,0.01,15
2024-12-25,AAPL,3.01,34935.67,1162465.93,63.41,0.01,15
2024-12-25,AMZN,7.67,89193.71,1162465.93,63.41,0.01,15
2024-12-25,AVGO,4.99,57975.62,1162465.93,63.41,0.01,15
2024-12-25,CRM,2.3,26724.21,1162465.93,63.41,0.01,15
2024-12-25,CRWD,4.17,48472.31,1162465.93,63.41,0.01,15
2024-12-25,GOOGL,1.95,22689.95,1162465.93,63.41,0.01,15
2024-12-25,INTC,1.99,23141.27,1162465.93,63.41,0.01,15
2024-12-25,META,2.07,24105.49,1162465.93,63.41,0.01,15
2024-12-25,MSFT,5.44,63241.73,1162465.93,63.41,0.01,15
2024-12-25,NOW,3.44,39967.51,1162465.93,63.41,0.01,15
2024-12-25,NVDA,6.01,69875.85,1162465.93,63.41,0.01,15
2024-12-25,PLTR,11.17,129876.13,1162465.93,63.41,0.01,15
2024-12-25,QCOM,5.09,59179.62,1162465.93,63.41,0.01,15
2024-12-25,SPY,30.12,350080.49,1162465.93,63.41,0.01,15
2024-12-25,TSLA,10.58,122942.98,1162465.93,63.41,0.01,15
2025-01-01,AAPL,3.07,33883.0,1105432.16,63.41,0.01,15
2025-01-01,AMZN,7.73,85432.03,1105432.16,63.41,0.01,15
2025-01-01,AVGO,5.07,56079.19,1105432.16,63.41,0.01,15
2025-01-01,CRM,2.35,25940.55,1105432.16,63.41,0.01,15
2025-01-01,CRWD,4.1,45341.0,1105432.16,63.41,0.01,15
2025-01-01,GOOGL,1.98,21902.04,1105432.16,63.41,0.01,15
2025-01-01,INTC,2.06,22744.23,1105432.16,63.41,0.01,15
2025-01-01,META,2.1,23223.38,1105432.16,63.41,0.01,15
2025-01-01,MSFT,5.49,60675.09,1105432.16,63.41,0.01,15
2025-01-01,NOW,3.47,38324.79,1105432.16,63.41,0.01,15
2025-01-01,NVDA,6.05,66920.73,1105432.16,63.41,0.01,15
2025-01-01,PLTR,10.79,119234.42,1105432.16,63.41,0.01,15
2025-01-01,QCOM,5.16,57048.03,1105432.16,63.41,0.01,15
2025-01-01,SPY,30.87,341219.34,1105432.16,63.41,0.01,15
2025-01-01,TSLA,9.72,107400.91,1105432.16,63.41,0.01,15
